"title","date","body"
"buy,celgene,billion,large,biopharma,deal","January 4, 2019","squibb,cosaid,thursday,would,buy,celgene,corpfor,billion,combine,two,world,large,cancer,drug,business,big,deal,everboth,celgene,face,separate,challenge,wall,street,analyst,question,whether,company,say,would,create,billion,cost,saving,raise,earnings,would,solve,amid,clinical,setback,missteps,share,fell,percent,celgene,plunge,nearly,percent,last,important,cancer,growth,driver,opdivo,lose,much,luster,merck,cosrival,drug,keytruda,seize,dominance,advance,lung,cancer,lucrative,oncology,market,meanwhile,celgene,endure,clinical,failure,flagship,multiple,myeloma,drug,revlimid,start,phase,thursday,bristol,stock,end,another,percent,low,clearly,indicate,risk,opdivo,lung,cancer,obviously,concern,suntrust,robinson,humphrey,analyst,john,boris,say,also,concern,drug,would,enough,sale,offset,major,product,lose,cash,flow,revlimid,buys,time,pay,debt,position,another,boris,say,revlimid,expect,record,nearly,billion,share,percent,come,year,kind,limping,say,brad,loncar,run,loncar,cancer,etf,deal,make,combine,entity,lot,strong,debt,deal,worth,billion,eclipse,pfizers,billion,purchase,accord,refinitiv,analyst,include,baird,equitys,brian,skorney,say,raise,era,big,drug,deal,much,like,pfizer,inc,merck,roche,hold,agall,pull,news,push,share,rival,gilead,science,inc,allergan,plc,biogen,incand,regeneron,incbristol,expect,achieve,billion,cost,saving,percent,come,cut,sale,general,expense,percent,reduction,research,spending,percent,say,deal,add,percent,earnings,first,year,deal,close,expect,third,quarter,term,deal,celgene,receive,one,squibb,share,cash,share,hold,per,share,premium,percent,celgenes,wednesday,also,receive,socalled,cvr,payment,contingent,value,three,treatment,achieve,timely,approval,multiple,sclerosis,drug,ozanimod,lymphoma,treatment,lisocel,dec,cart,therapy,multiple,myeloma,know,bb,bluebird,bioby,march,blood,cancer,important,celgenes,leadership,position,hematology,pipeline,even,revlimid,loses,patent,protection,chief,executive,giovanni,caforio,say,interview,company,strength,primarily,solid,tumor,cancersthe,yorkbased,drugmaker,say,expect,six,product,launch,next,two,year,five,come,celgenes,pipeline,also,promise,early,clinical,asset,would,gain,brings,experience,cart,therapies,billion,purchase,juno,bluebird,therapy,take,immune,cell,patient,engineer,well,recognize,attack,cancer,return,patientthe,deal,could,also,provide,graceful,exit,celgene,ceo,mark,alles,commit,stay,transition,rocky,tenure,include,management,shakeup,loss,half,market,value,october,expensive,crohn,disease,drug,tout,future,product,fail,expected,approval,ozanimod,conference,call,urge,support,dealjeremy,bryan,portfolio,manager,gradient,small,position,company,say,celgene,purchase,put,clock,dealswhen,amount,cash,come,next,three,year,give,deal,buy,back,amount,stock,bryan,saidtalks,bristol,celgene,september,bristol,celgene,accord,two,source,familiar,obtain,fully,committed,debt,financing,morgan,stanley,senior,funding,inc,mufg,bank,ltdmorgan,stanley,co,llc,lead,financial,adviser,evercore,dyal,co,llc,financial,adviser,kirkland,ellis,llp,legal,counseljp,morgan,security,llc,serve,lead,financial,adviser,citi,financial,adviser,celgene,wachtell,lipton,rosen,katz,legal,michael,erman,york,ankur,banerjeein,bengaluru,additional,reporting,greg,york,writing,caroline,humer,edit,arun,koyyur,bill,berkrotour"
"thailand,rebel,female,buddhist,monk,defy,tradition","January 3, 2019","nakhon,pathom,thailand,boodsabann,recently,join,grow,number,woman,defy,thai,buddhist,tradition,become,ordain,novice,monk,allfemale,monastery,outside,procession,woman,teenager,senior,citizen,chapel,monastery,nakhon,pathom,province,boodsabann,tear,prepared,exchange,white,garment,saffron,robe,otherwise,see,almost,male,monksim,go,overcome,obstacle,become,ordain,like,ive,always,want,yearold,say,ceremony,dec,would,head,shaved,stayed,nine,day,templefor,photo,essay,please,click,men,become,monk,novice,thailand,buddhist,order,forbidden,ordination,woman,country,recognize,female,monk,novicesone,option,devout,thai,woman,become,whiteclad,buddhist,nun,follow,lessstrict,religious,regimen,monk,often,relegate,task,templesin,recent,year,thai,buddhist,woman,seek,become,bhikkunis,female,monk,defy,tradition,pursue,option,get,ordain,overseas,usually,sri,lanka,bhikkhuni,yearold,abbess,monastery,fly,sri,lanka,ordain,thailand,first,female,monksince,help,woman,like,boodsabann,join,buddhist,order,novice,monasterys,ordination,ceremony,every,april,year,social,context,change,still,dont,accept,tell,interview,temple,library,entire,shelf,dedicate,book,womens,role,shame,woman,arent,allow,make,decision,life,rebel,injustice,addedwhile,monastery,ordain,female,novice,cannot,seek,become,female,monk,ceremony,would,require,female,monk,also,male,monk,forbidden,thailand,order,itthere,female,monk,thailand,ordain,abroad,say,add,monastery,house,seven,contrast,thailand,male,advocate,undo,order,futile,officially,upheld,meeting,sangha,supreme,council,council,top,monk,recently,government,say,gender,matter,longheld,tradition,woman,free,travel,abroad,ordain,cant,ordain,one,stop,overseas,cant,ordain,thai,monk,thats,say,narong,songarom,spokesman,national,office,kanupriya,kapoor,kay,johnsonour"
"baby,factory,south,korea,try,fix,crisis,gender,equality","January 4, 2019","seoul,decade,south,korea,spend,equivalent,small,european,economy,try,fix,crisis,yet,birthrates,drop,low,worldthis,year,president,moon,jaein,describe,feminist,president,test,angle,show,woman,respectat,end,last,year,south,korea,announce,plan,remove,employ,woman,allow,parent,take,parental,leave,time,extend,pay,paternal,leave,employer,also,get,incentive,allow,either,parent,work,few,gender,equality,timely,say,shin,eunkyung,economist,economic,south,korea,worst,place,woman,work,oecd,woman,best,educate,highly,menbut,measure,go,workplace,mother,choose,give,baby,last,name,tickbox,birth,show,whether,baby,bear,outside,marriage,treatment,offer,single,woman,unmarried,couple,well,social,campaign,encourage,men,child,care,household,effort,previous,government,run,country,first,woman,president,park,geunhye,launch,website,carry,realtime,heatmap,woman,age,marriage,birth,hope,spur,city,regionsthe,website,take,one,day,woman,make,feel,like,organsthe,country,see,woman,baby,factory,say,hong,sookyoung,produce,countrys,popular,child,tv,show,ask,late,measure,hong,say,least,pretending,hear,people,really,want,start,towards,koreas,time,bomb,tick,loud,late,forecast,see,population,decline,committee,say,countrys,economic,growth,potential,could,fall,rate,long,policy,priority,government,spend,trillion,billion,size,economy,like,hungary,nevada,perks,family,subsidy,child,birth,university,last,year,trillion,low,birth,policy,budget,half,defence,spending,country,still,war,northern,expert,say,money,main,issue,experience,advance,country,higher,birth,rate,france,sweden,show,gender,equality,play,crucial,rolethe,previous,allocation,resource,draw,criticism,wellthe,government,go,far,child,allowance,care,education,instance,fund,temple,stay,family,bonding,finance,youth,seek,brief,job,abroadmany,programme,end,budget,cut,quarter,trillion,wonit,cut,long,time,ago,say,jung,jaehoon,social,welfare,professor,seoul,womens,caution,however,signal,government,finally,send,take,long,time,filter,east,asian,outside,marriage,instance,widely,frown,amount,percent,total,low,anywhere,expert,compare,france,ratio,percent,birth,rate,versus,south,koreas,abortion,illegal,adoption,rule,strictthe,stigma,baby,see,seoul,jusarang,community,church,build,ovensized,baby,box,cushion,heat,system,outside,walllast,year,child,abandon,country,accord,statistic,koreasouth,korea,birth,rate,versus,menabout,percent,woman,age,work,south,korea,oecd,average,almost,percent,percent,denmark,sweden,birth,rate,high,advanced,say,marry,young,woman,less,likely,get,job,due,november,supreme,court,uphold,fouryear,jail,sentence,former,ceo,staterun,korea,gas,safety,corp,interview,score,knock,woman,hire,samsung,balance,gender,ratio,woman,account,percent,staff,versus,third,rival,one,four,staff,korea,woman,none,nine,board,member,hyundai,motor,co,woman,versus,six,general,motorsthe,whole,period,childbirth,weighs,career,say,female,assistant,manager,hyundai,motor,pay,gap,sex,make,hard,addedsouth,korea,gender,wage,gap,high,advanced,country,percent,oecd,average,percenta,hyundai,motor,say,firm,commit,provide,equal,employee,opposes,samsung,say,company,recruiting,female,include,managerial,position,staff,return,work,parental,leave,daycare,centre,look,critic,say,moon,approach,birth,rate,job,housing,policy,discourage,parenthood,minimum,wage,hike,lead,high,large,make,home,structure,enable,house,mostly,need,say,lee,kyoungmin,store,manager,lotte,mart,father,threesome,also,argue,worklife,balance,could,better,moon,july,cut,work,week,hour,south,korean,still,work,percent,longer,oecd,averageif,birth,rate,dont,improve,south,korea,economy,could,percent,small,fall,higher,spending,elderly,care,leave,less,room,investment,national,assembly,budget,office,catering,baby,struggle,seoul,lose,one,four,maternity,ward,capital,sack,half,wonwoo,manager,baby,fair,organiser,befe,praise,measure,especially,dad,expect,quick,local,company,may,disappear,korea,see,baby,ryu,say,joori,roh,edit,marius,zaharia,lincoln,feastour"
"factbox,impact,government,widen,th,day,shutdown","January 4, 2019","shutdown,quarter,government,roll,th,day,thursday,lawmaker,president,donald,trump,divide,demand,money,border,wallthe,shutdown,begin,dec,th,mids,brief,trumps,late,third,republican,president,watch,already,rank,long,evera,border,security,brief,white,house,senior,lawmaker,wednesday,afternoon,yield,progress,reach,deal,reopen,several,short,shutdown,republican,president,ronald,reagan,democratic,president,bill,clinton,two,shutdown,include,long,record,day,day,shutdown,happen,democratic,president,barack,obama,fight,healthcare,lawthe,current,shutdown,affect,government,include,department,defense,postal,service,secure,funding,employee,homeland,security,agency,furlough,work,payhere,happen,federal,museum,national,zoo,washington,close,due,shutdown,accord,website,popular,national,museum,african,american,history,culture,museum,close,due,federal,government,shutdown,time,entry,pas,holder,email,reschedule,visit,museum,post,department,oversees,custom,border,protection,custom,security,coast,guard,secret,service,affectedof,agency,employee,nearly,deem,essential,accord,plan,work,pay,funding,bill,pass,tsa,officer,work,pay,screen,million,traveler,baggage,urban,hudmost,employee,work,nearly,others,may,call,specific,task,paypublic,housing,native,american,tribal,housing,entity,part,federal,government,require,shut,federal,government,provide,funding,reduce,service,change,operate,hourshud,oversees,housing,loan,lowincome,housing,payment,program,warn,plan,protract,shutdown,could,see,decline,home,sale,reverse,trend,department,commerce,bureau,economic,analysis,census,bureau,publish,economic,data,include,key,figure,gross,domestic,product,inflation,personal,income,spending,trade,home,sale,personnel,agency,oversee,federal,workforce,give,advice,worker,deal,landlord,mortgage,lender,creditor,include,sample,letter,explain,severe,lose,income,due,lack,federal,fcc,regulate,radio,television,broadcast,cable,system,say,suspend,operation,midday,thursday,shutdown,end,work,protection,life,property,continue,operation,agencys,office,inspector,general,fcc,internal,coast,guard,due,get,final,paycheck,monday,last,government,federal,emergency,management,agency,fema,resume,issue,flood,insurance,policy,shutdown,reverse,earlier,national,park,service,umbrella,interior,department,operate,skeleton,staff,plan,park,may,accessible,others,close,completely,national,park,service,provide,visitor,service,restrooms,facility,road,trash,collection,begin,close,due,sanitation,issue,park,lose,per,day,usage,fee,ranger,staff,entrance,accord,senate,employee,put,leave,excludes,federal,aviation,work,federal,highway,employee,fund,sourcesair,traffic,control,hazardous,material,safety,accident,continue,rulemaking,audit,office,estimate,office,employee,leave,include,office,management,budget,help,implement,budget,policy,employee,national,space,nasa,furlough,small,percentage,remain,deem,essential,prevent,imminent,threat,human,life,protection,property,work,pay,work,satellite,mission,yet,launch,suspend,agency,receive,fund,accord,planhome,try,finance,home,purchase,federal,housing,fha,delay,loan,process,approve,apply,refinance,fhainsured,mortgage,accord,senate,city,government,service,district,columbia,also,affect,shutdown,courthouse,office,issue,marriage,license,example,close,dc,mayor,muriel,bowser,say,sign,emergency,reopen,office,makini,brice,david,morgan,amanda,becker,edit,kevin,drawbaugh,bill,trottour"
"un,office,tell,bahrain,release,activist,rajab","January 4, 2019","geneva,united,nation,human,office,call,bahrain,friday,release,activist,nabeel,rajab,say,upholding,fiveyear,jail,sentence,top,court,week,show,continued,government,criticsan,outspoken,critic,bahraini,government,play,prominent,role,protest,rajab,convict,february,social,medium,post,accuse,prison,torture,criticise,saudi,arabia,air,strike,court,decision,bring,focus,continue,government,critic,bahrain,arbitrary,arrest,detention,travel,ban,harassment,threat,revocation,mean,un,human,ravina,shamdasani,tell,geneva,news,stephanie,nebehay,edit,matthew,mpoke,biggour"
"germany,linke,party,affect,hack,incident,spokesman","January 4, 2019","berlin,jan,germany,farleft,linke,party,affect,hack,incident,spokesman,party,group,say,fridayi,confirm,incident,spokesman,say,add,dietmar,bartsch,leader,party,group,germanys,low,house,parliament,personally,ard,television,say,earlier,friday,hacker,post,personal,data,hundred,german,major,party,include,credit,card,detail,mobile,phone,tassilo,hummel,edit,paul,carrelour"
"ligue,fixture","January 4, 2019","jan,opta,ligue,fixture,weekend,tuesday,january,fixture,cetgmt,amiens,sc,anger,sco,nantes"
"copper,recovers,fresh,uschina,trade,talk,plan","January 4, 2019","singapore,jan,london,copper,rise,percent,friday,recover,month,low,hit,previous,session,investor,sentiment,bolster,chinas,trade,talk,unite,statesbut,market,face,big,weekly,drop,almost,two,month,worry,slow,growth,top,industrial,metal,consumer,threemonth,copper,london,metal,exchange,percent,tonne,gmt,mosttraded,copper,contract,shanghai,future,exchange,slid,percent,close,yuan,move,week,lme,copper,percent,big,weekly,decline,early,november,price,shanghai,slip,percent,week,china,united,state,hold,vice,level,trade,talk,beijing,jan,two,side,look,end,dispute,inflict,increase,pain,economy,roil,global,financial,sector,china,service,sector,extend,solid,expansion,december,offering,cushion,slow,economy,private,survey,show,fridaypmi,service,purchase,manager,index,pmi,rise,sixmonth,high,december,previous,month,well,mark,separate,growth,economic,data,start,day,positive,news,chinese,pmi,number,improve,previous,month,also,support,metal,later,today,pmi,payroll,number,come,also,show,may,calm,nerve,global,market,malcolm,freeman,director,kingdom,future,say,china,cut,bank,reserve,ratio,rrrs,tax,fee,premier,li,keqiang,say,friday,world,economy,show,sign,growth,chinas,economic,growth,could,fall,percent,fourth,quarter,company,face,increased,central,bank,magazine,say,mining,company,operate,zambia,fail,show,high,tax,introduce,year,affect,object,framework,senior,government,official,say,copper,producer,increase,slide,scale,royalty,percent,percentage,point,jan,introduce,percent,tax,price,copper,exceed,per,month,lme,coppermost,active,shfe,month,lme,active,shfe,month,lme,zincmost,active,shfe,zincthree,month,lme,leadmost,active,shfe,leadthree,month,lme,nickelmost,active,shfe,month,lme,tinmost,active,shfe,tinarbs,chinese,yuansign,naveen,thukral,edit,sherry,rashmi,aichour,topicsus"
"may,party,member,oppose,brexit,deal,survey","January 4, 2019","london,majority,prime,minister,theresa,mays,party,member,oppose,brexit,deal,european,union,accord,survey,publish,fridaywith,less,three,month,britain,leaves,bloc,may,yet,win,back,deal,research,may,dent,hope,pressure,local,member,christmas,might,persuade,mp,support,itmay,postpone,planned,december,vote,deal,parliament,admit,set,defeat,seek,assurance,eu,leader,ahead,vote,due,take,place,week,begin,jan,survey,party,member,find,percent,oppose,may,deal,percent,favourmore,half,member,question,say,believe,respect,result,brexit,would,vote,another,referendum,hold,choose,may,deal,leave,deal,percent,say,would,pick,may,agreement,compare,percent,would,opt,dealthe,survey,conduct,dec,yougov,party,member,project,threeyear,study,membership,six,large,british,party,fund,public,body,economic,social,research,council,tories,even,less,impressed,tory,member,parliament,mp,say,tim,bale,professor,politics,queen,mary,university,london,help,run,party,member,projectif,mp,persuade,back,prime,minister,deal,wont,theyve,come,pressure,local,party,member,christmas,breakmay,seek,assurance,eu,socalled,irish,backstop,insurance,policy,avoid,hard,border,british,province,eumember,ireland,remain,main,obstacle,secure,back,backstop,cost,support,dozen,mps,small,northern,irish,party,prop,minority,government,critic,fear,could,leave,britain,trapped,eu,custom,uniononly,percent,member,think,backstop,make,sense,part,brexit,deal,although,percent,think,bad,idea,price,worth,pay,secure,deal,percent,say,britain,reject,deal,include,government,say,step,plan,nodeal,brexit,brexit,minister,stephen,barclay,say,thursday,likely,outcome,parliament,reject,mays,leader,warn,nodeal,brexit,would,cause,huge,disruption,clog,port,additional,border,check,supply,chain,europe,warning,risk,nodeal,disruption,include,potential,food,medicine,shortage,percent,member,say,stephen,addisonour"
"nicoccino,start,potential,partner","January 4, 2019","jan,nicoccino,hold,ab,say,thursday,initiate,potential,partner,cos,nicotine,product,say,early,determine,result,cosource,text,company"
"uk,gasprices,rise,cold","January 4, 2019","london,jan,british,wholesale,gas,price,rise,friday,morning,week,cold,snap,reach,peak,boost,demand,gas,dayahead,gas,penny,penny,per,therm,gmt,weekend,price,penny,high,ptherm,demand,seem,low,uk,gas,trader,say,friday,cold,day,forecast,current,cold,snap,saturday,start,increase,however,refinitiv,gas,analyst,say,late,weather,model,indicate,colder,weather,end,month,begin,february,previously,forecast,nominated,mcm,today,see,fall,mcm,tomorrow,due,slightly,high,strong,wind,production,peak,wind,generation,forecast,almost,gigawatts,gw,friday,rise,slightly,gw,saturday,elexon,data,show,demand,forecast,million,cubic,metre,mcm,seasonal,norm,mcm,however,system,mcmday,national,grid,data,show,long,system,due,strong,supply,flow,norway,liquefied,natural,gas,sendout,healthy,uk,shelf,production,dutch,gas,market,dayahead,contract,euro,euro,per,megawatt,hour,benchmark,dec,eu,carbon,contract,euro,euro,tonnesign,nina"
